,inout_travelling,operator,network_type,rating,calldrop_category,latitude,longitude,state_name,month,year
2466,Indoor,VI,4G,5,Satisfactory,22.760873,75.8701933,NA ,12,2021
2467,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
2468,Indoor,VI,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
2469,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
2470,Indoor,VI,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
2471,Indoor,VI,3G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
2472,Indoor,RJio,4G,5,Satisfactory,24.21901577,88.55117597,NA ,12,2021
2473,Indoor,Airtel,2G,4,Satisfactory,12.9357174,77.694661,NA ,12,2021
2474,Indoor,Airtel,2G,4,Satisfactory,12.9357164,77.694653,NA ,12,2021
2475,Indoor,VI,Unknown,5,Satisfactory,21.1089037,79.06943493,NA ,12,2021
2476,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,12,2021
2477,Indoor,RJio,4G,5,Satisfactory,24.21901577,88.55117597,NA ,12,2021
2478,Indoor,VI,4G,5,Satisfactory,26.20572318,78.18943747,NA ,12,2021
2479,Indoor,VI,4G,5,Satisfactory,26.20572318,78.18943747,NA ,12,2021
2480,Indoor,BSNL,3G,2,Poor Voice Quality,-1.0,-1.0,NA ,12,2021
2481,Indoor,RJio,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2482,Indoor,RJio,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2483,Travelling,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
2484,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2485,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
2486,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2487,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2488,Outdoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2489,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2490,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2491,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
2492,Indoor,Airtel,2G,3,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2493,Indoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2494,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2495,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2496,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2497,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2498,Outdoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2499,Indoor,RJio,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2500,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2501,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2502,Indoor,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2503,Indoor,RJio,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2504,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
2505,Indoor,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2506,Indoor,VI,Unknown,5,Satisfactory,-1.0,-1.0,NA ,11,2021
2507,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2508,Indoor,Airtel,Unknown,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2509,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
2510,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
2511,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
2512,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2513,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
2514,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2515,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2516,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2517,Indoor,BSNL,3G,3,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2518,Indoor,BSNL,Unknown,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2519,Travelling,BSNL,2G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2520,Travelling,BSNL,2G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2521,Travelling,BSNL,2G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2522,Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2523,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2524,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2525,Indoor,RJio,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2526,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2527,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2528,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2529,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2530,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2531,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2532,Indoor,VI,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2533,Indoor,VI,Unknown,2,Call Dropped,-1.0,-1.0,NA ,11,2021
2534,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2535,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2536,Outdoor,Airtel,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2537,Travelling,RJio,4G,3,Call Dropped,-1.0,-1.0,NA ,11,2021
2538,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
2539,Travelling,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2540,Outdoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
2541,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2542,Indoor,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2543,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2544,Travelling,Airtel,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2545,Indoor,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2546,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2547,Indoor,VI,Unknown,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2548,Indoor,VI,4G,4,Satisfactory,-1.0,-1.0,NA ,11,2021
2549,Indoor,RJio,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2550,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2551,Indoor,RJio,Unknown,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2552,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2553,Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2554,Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2555,Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2556,Indoor,VI,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2557,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
2558,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
2559,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
2560,Travelling,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2561,Travelling,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2562,Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2563,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2564,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2565,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2566,Indoor,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2567,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
2568,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,11,2021
2569,Outdoor,Airtel,Unknown,1,Call Dropped,-1.0,-1.0,NA ,11,2021
2570,Indoor,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
2571,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2572,Indoor,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2573,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2574,Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2575,Travelling,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,11,2021
2576,Travelling,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2577,Indoor,RJio,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,11,2021
2578,Travelling,Airtel,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2579,Outdoor,RJio,Unknown,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2580,Outdoor,Airtel,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2581,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2582,Outdoor,BSNL,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2583,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2584,Indoor,VI,2G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2585,Outdoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2586,Indoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2587,Outdoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2588,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2589,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2590,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2591,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2592,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2593,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2594,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2595,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2596,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2597,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2598,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2599,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2600,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2601,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2602,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2603,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2604,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2605,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2606,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2607,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2608,Indoor,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
2609,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2610,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2611,Travelling,VI,Unknown,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2612,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2613,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2614,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2615,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2616,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2617,Indoor,BSNL,3G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2618,Indoor,RJio,Unknown,4,Satisfactory,-1.0,-1.0,NA ,1,2022
2619,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2620,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2621,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2622,Outdoor,BSNL,3G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2623,Outdoor,BSNL,3G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2624,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2625,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2626,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2627,Indoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
2628,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2629,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2630,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2631,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2632,Indoor,Airtel,Unknown,3,Call Dropped,-1.0,-1.0,NA ,1,2022
2633,Outdoor,Airtel,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2634,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2635,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2636,Outdoor,BSNL,3G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2637,Outdoor,RJio,Unknown,2,Call Dropped,-1.0,-1.0,NA ,1,2022
2638,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2639,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2640,Outdoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2641,Travelling,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2642,Outdoor,VI,Unknown,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2643,Outdoor,RJio,Unknown,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2644,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2645,Travelling,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2646,Indoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2647,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2648,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2649,Indoor,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2650,Outdoor,BSNL,3G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2651,Outdoor,VI,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2652,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2653,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2654,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
2655,Outdoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2656,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
2657,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2658,Indoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2659,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2660,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2661,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2662,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2663,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2664,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2665,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2666,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2667,Outdoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2668,Indoor,VI,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2669,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2670,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2671,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2672,Travelling,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2673,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2674,Travelling,VI,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2675,Indoor,VI,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2676,Travelling,VI,4G,3,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2677,Travelling,VI,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2678,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2679,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2680,Indoor,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2681,Outdoor,Airtel,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2682,Outdoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2683,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
2684,Indoor,BSNL,3G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
2685,Travelling,BSNL,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2686,Indoor,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
2687,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2688,Indoor,RJio,Unknown,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2689,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2690,Indoor,VI,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2691,Outdoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2692,Outdoor,RJio,4G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
2693,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2694,Indoor,BSNL,Unknown,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2695,Outdoor,BSNL,3G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2696,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2697,Outdoor,BSNL,2G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2698,Indoor,Airtel,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2699,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2700,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2701,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2702,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2703,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2704,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2705,Outdoor,RJio,4G,3,Call Dropped,-1.0,-1.0,NA ,1,2022
2706,Outdoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2707,Indoor,Airtel,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2708,Indoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2709,Indoor,RJio,4G,2,Call Dropped,-1.0,-1.0,NA ,1,2022
2710,Outdoor,BSNL,3G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2711,Outdoor,BSNL,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2712,Indoor,VI,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2713,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2714,Indoor,BSNL,3G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2715,Indoor,RJio,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2716,Outdoor,VI,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2717,Indoor,Airtel,4G,4,Satisfactory,-1.0,-1.0,NA ,1,2022
2718,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2719,Outdoor,RJio,4G,3,Satisfactory,-1.0,-1.0,NA ,1,2022
2720,Indoor,BSNL,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2721,Outdoor,VI,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2722,Indoor,Airtel,2G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2723,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2724,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2725,Indoor,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2726,Travelling,VI,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2727,Indoor,RJio,4G,2,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2728,Indoor,VI,2G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2729,Outdoor,RJio,Unknown,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
2730,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2731,Indoor,RJio,4G,5,Satisfactory,-1.0,-1.0,NA ,1,2022
2732,Indoor,Airtel,Unknown,2,Call Dropped,-1.0,-1.0,NA ,1,2022
2733,Indoor,RJio,4G,1,Call Dropped,-1.0,-1.0,NA ,1,2022
2734,Indoor,Airtel,4G,1,Poor Voice Quality,-1.0,-1.0,NA ,1,2022
